exercice,exercice_debut,rapport,rss,etablissement_id,etablissement_nom,page,souspage,ligne,colonne,plc,valeur_saisie,chiffre,code_cellule,source_feuille,sous_formulaire
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,14,,1,3,P14L01C03,220.0,220.0,P14L01C03,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,14,,5,1,P14L05C01,63.0,63.0,P14L05C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,14,,5,2,P14L05C02,872.0,872.0,P14L05C02,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,14,,5,3,P14L05C03,45.0,45.0,P14L05C03,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,14,,6,1,P14L06C01,103.0,103.0,P14L06C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,14,,8,1,P14L08C01,2.0,2.0,P14L08C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,14,,9,1,P14L09C01,0.0,0.0,P14L09C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,1,8,P15L01C08,234.0,234.0,P15L01C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,2,8,P15L02C08,191.0,191.0,P15L02C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,3,8,P15L03C08,237.0,237.0,P15L03C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,4,8,P15L04C08,191.0,191.0,P15L04C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,5,8,P15L05C08,249.0,249.0,P15L05C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,6,8,P15L06C08,265.0,265.0,P15L06C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,7,8,P15L07C08,258.0,258.0,P15L07C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,8,8,P15L08C08,208.0,208.0,P15L08C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,9,8,P15L09C08,211.0,211.0,P15L09C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,10,8,P15L10C08,193.0,193.0,P15L10C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,11,8,P15L11C08,195.0,195.0,P15L11C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,12,8,P15L12C08,203.0,203.0,P15L12C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,13,8,P15L13C08,205.0,205.0,P15L13C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,14,8,P15L14C08,231.0,231.0,P15L14C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,15,8,P15L15C08,268.0,268.0,P15L15C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,16,8,P15L16C08,247.0,247.0,P15L16C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,17,8,P15L17C08,249.0,249.0,P15L17C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,18,8,P15L18C08,229.0,229.0,P15L18C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,19,8,P15L19C08,63.0,63.0,P15L19C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,20,8,P15L20C08,20.0,20.0,P15L20C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,21,8,P15L21C08,19.0,19.0,P15L21C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,22,8,P15L22C08,0.0,0.0,P15L22C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,23,8,P15L23C08,4166.0,4166.0,P15L23C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,24,8,P15L24C08,2164.0,2164.0,P15L24C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,25,8,P15L25C08,1997.0,1997.0,P15L25C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,26,8,P15L26C08,5.0,5.0,P15L26C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,15,,27,8,P15L27C08,4166.0,4166.0,P15L27C08,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,16,,1,1,P16L01C01,10756.0,10756.0,P16L01C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,16,,2,1,P16L02C01,162663.0,162663.0,P16L02C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,16,,3,1,P16L03C01,22733.0,22733.0,P16L03C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,16,,4,1,P16L04C01,196152.0,196152.0,P16L04C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,16,,5,1,P16L05C01,103240.0,103240.0,P16L05C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,16,,6,1,P16L06C01,27799.0,27799.0,P16L06C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,16,,7,1,P16L07C01,0.0,0.0,P16L07C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,16,,8,1,P16L08C01,30400.0,30400.0,P16L08C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,16,,9,1,P16L09C01,0.0,0.0,P16L09C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,16,,10,1,P16L10C01,1224.0,1224.0,P16L10C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,16,,11,1,P16L11C01,0.0,0.0,P16L11C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,16,,12,1,P16L12C01,162663.0,162663.0,P16L12C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,16,,13,1,P16L13C01,1769.0,1769.0,P16L13C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,16,,14,1,P16L14C01,135.0,135.0,P16L14C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,16,,15,1,P16L15C01,1904.0,1904.0,P16L15C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,16,,16,1,P16L16C01,1285.0,1285.0,P16L16C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,16,,17,1,P16L17C01,65.0,65.0,P16L17C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,16,,18,1,P16L18C01,1350.0,1350.0,P16L18C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,1,1,P17L01C01,6.0,6.0,P17L01C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,1,2,P17L01C02,13.0,13.0,P17L01C02,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,1,3,P17L01C03,5.0,5.0,P17L01C03,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,1,4,P17L01C04,2.0,2.0,P17L01C04,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,1,5,P17L01C05,0.0,0.0,P17L01C05,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,1,6,P17L01C06,26.0,26.0,P17L01C06,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,2,1,P17L02C01,0.0,0.0,P17L02C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,2,2,P17L02C02,0.0,0.0,P17L02C02,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,2,3,P17L02C03,1.0,1.0,P17L02C03,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,2,4,P17L02C04,1.0,1.0,P17L02C04,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,2,5,P17L02C05,0.0,0.0,P17L02C05,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,2,6,P17L02C06,2.0,2.0,P17L02C06,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,3,1,P17L03C01,0.0,0.0,P17L03C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,3,2,P17L03C02,1.0,1.0,P17L03C02,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,3,3,P17L03C03,0.0,0.0,P17L03C03,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,3,4,P17L03C04,0.0,0.0,P17L03C04,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,3,5,P17L03C05,0.0,0.0,P17L03C05,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,3,6,P17L03C06,1.0,1.0,P17L03C06,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,4,1,P17L04C01,0.0,0.0,P17L04C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,4,2,P17L04C02,0.0,0.0,P17L04C02,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,4,3,P17L04C03,0.0,0.0,P17L04C03,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,4,4,P17L04C04,0.0,0.0,P17L04C04,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,4,5,P17L04C05,0.0,0.0,P17L04C05,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,4,6,P17L04C06,0.0,0.0,P17L04C06,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,5,1,P17L05C01,0.0,0.0,P17L05C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,5,2,P17L05C02,0.0,0.0,P17L05C02,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,5,3,P17L05C03,0.0,0.0,P17L05C03,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,5,4,P17L05C04,0.0,0.0,P17L05C04,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,5,5,P17L05C05,0.0,0.0,P17L05C05,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,5,6,P17L05C06,0.0,0.0,P17L05C06,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,6,1,P17L06C01,0.0,0.0,P17L06C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,6,2,P17L06C02,1.0,1.0,P17L06C02,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,6,3,P17L06C03,1.0,1.0,P17L06C03,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,6,4,P17L06C04,1.0,1.0,P17L06C04,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,6,5,P17L06C05,0.0,0.0,P17L06C05,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,6,6,P17L06C06,3.0,3.0,P17L06C06,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,7,1,P17L07C01,0.0,0.0,P17L07C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,7,2,P17L07C02,0.0,0.0,P17L07C02,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,7,3,P17L07C03,0.0,0.0,P17L07C03,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,7,4,P17L07C04,0.0,0.0,P17L07C04,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,7,5,P17L07C05,0.0,0.0,P17L07C05,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,7,6,P17L07C06,0.0,0.0,P17L07C06,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,8,1,P17L08C01,0.0,0.0,P17L08C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,8,2,P17L08C02,0.0,0.0,P17L08C02,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,8,3,P17L08C03,0.0,0.0,P17L08C03,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,8,4,P17L08C04,0.0,0.0,P17L08C04,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,8,5,P17L08C05,0.0,0.0,P17L08C05,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,8,6,P17L08C06,0.0,0.0,P17L08C06,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,9,5,P17L09C05,0.0,0.0,P17L09C05,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,9,6,P17L09C06,0.0,0.0,P17L09C06,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,10,1,P17L10C01,0.0,0.0,P17L10C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,10,2,P17L10C02,0.0,0.0,P17L10C02,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,10,3,P17L10C03,0.0,0.0,P17L10C03,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,10,4,P17L10C04,0.0,0.0,P17L10C04,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,10,5,P17L10C05,0.0,0.0,P17L10C05,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,10,6,P17L10C06,0.0,0.0,P17L10C06,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,11,1,P17L11C01,0.0,0.0,P17L11C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,11,2,P17L11C02,0.0,0.0,P17L11C02,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,11,3,P17L11C03,0.0,0.0,P17L11C03,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,11,4,P17L11C04,0.0,0.0,P17L11C04,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,11,5,P17L11C05,0.0,0.0,P17L11C05,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,11,6,P17L11C06,0.0,0.0,P17L11C06,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,12,1,P17L12C01,6.0,6.0,P17L12C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,12,2,P17L12C02,14.0,14.0,P17L12C02,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,12,3,P17L12C03,6.0,6.0,P17L12C03,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,12,4,P17L12C04,3.0,3.0,P17L12C04,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,12,5,P17L12C05,0.0,0.0,P17L12C05,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,12,6,P17L12C06,29.0,29.0,P17L12C06,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
2014-2015,2014,AS480G,08,11042694,CJ de l'Abitibi-Témiscamingue,17,,13,1,P17L13C01,0.0,0.0,P17L13C01,00_brut\AS480\BD-AS-480G-2014-15\AS480G_BD_2014_2015.csv,AS480G
